AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,BORE_OIL_VOL
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
117.499,19.175,117.499,0
240.009,39.158,240.009,0
97.364,15.885,97.364,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.857,2.16,0.857,0
149.555,51.038,149.555,0
260.199,94.095,256.721,0
261.104,94.24,256.211,0
264.616,94.363,263.346,0
255.964,94.45,253.578,0
262.051,94.351,259.098,0
260.47,91.872,248.369,0
255.439,92.326,245.661,0
259.084,93.96,247.358,0
266.396,93.461,230.79,0
267.518,93.086,255.886,0
266.364,99.407,212.621,0
267.681,96.168,245.908,0
256.248,104.018,156.65,592
251.121,104.63,156.136,911
259.488,103.413,161.462,725
255.611,100.776,255.611,0
256.769,99.632,256.749,0
257.789,99.116,257.789,0
258.763,98.786,258.763,0
259.726,98.553,259.726,0
260.339,98.355,260.328,0
260.32,98.178,224.465,0
260.273,98.053,160.482,0
260.24,97.959,172.766,0
260.716,99.511,159.046,0
262.174,100.363,261.857,0
265.125,104.809,163.907,560
270.121,104.636,165.402,384
281.636,105.222,166.452,969
289.897,103.428,176.278,110
244.296,105.172,158.487,506
263.68,101.248,257.182,0
264.028,100.698,257.443,0
264.334,100.364,260.539,0
178.249,67.218,140.65,0
261.91,102.627,167.099,155
0.0,0.0,0.0,0
118.098,45.848,118.098,0
0.0,0.0,86.931,51
0.0,0.0,0.0,0
0.0,0.0,76.654,652
238.392,103.942,157.564,217
222.473,105.114,151.317,412
240.985,105.309,159.844,945
264.303,100.991,159.895,0
132.342,50.785,34.75,0
263.417,100.862,162.943,0
254.737,104.645,254.737,294
269.976,101.967,171.206,0
270.539,101.221,168.12,0
270.532,100.822,168.175,0
270.407,100.62,168.994,0
256.945,104.826,169.735,430
261.589,104.765,180.437,209
279.679,102.803,178.166,52
270.799,103.854,215.275,0
249.669,105.911,195.522,805
293.355,102.315,290.296,0
297.543,101.001,293.721,0
301.931,100.923,298.798,0
301.873,100.785,299.594,0
301.818,100.659,298.352,0
301.729,100.443,298.532,0
301.689,100.351,298.541,0
301.651,100.267,298.529,0
301.612,100.189,284.561,0
291.946,103.188,272.352,0
285.455,105.983,201.642,142
292.654,101.949,190.48,0
268.516,105.658,206.244,512
291.688,102.766,223.986,0
261.358,105.782,194.854,863
244.368,106.001,198.155,299
255.553,104.832,204.45,793
242.543,104.944,201.261,638
252.907,104.55,206.797,808
248.5,103.659,207.919,928
291.478,100.127,182.632,0
291.478,100.124,182.528,0
245.537,103.602,202.845,546
250.385,103.368,205.196,401
244.934,103.529,202.412,646
291.375,100.403,190.495,0
251.597,103.318,202.906,514
283.184,102.023,211.841,19
291.264,100.124,184.631,0
291.693,99.723,176.361,0
272.778,102.784,201.928,141
244.119,103.473,199.96,815
291.175,100.146,186.028,0
292.415,99.611,177.188,0
243.145,103.498,199.344,698
291.461,100.334,187.04,0
291.565,99.733,179.734,0
290.926,101.008,189.045,0
250.462,103.244,200.514,581
249.808,103.488,199.374,266
291.426,100.155,186.173,0
291.793,99.662,176.776,0
298.718,99.707,174.641,0
300.262,99.624,174.544,0
245.493,103.225,196.771,708
252.274,103.119,206.497,944
252.825,102.946,209.7,680
291.884,99.706,182.323,0
293.926,99.649,177.163,0
300.014,99.7,177.112,0
300.652,99.629,176.827,0
300.629,99.562,177.539,0
292.018,96.67,172.785,0
300.568,99.381,178.413,0
300.572,99.373,178.347,0
300.572,99.373,178.347,0
300.572,99.373,178.347,0
300.555,99.325,178.406,0
300.498,99.153,178.859,0
300.503,99.119,251.928,0
300.428,99.138,190.296,0
300.507,99.087,192.903,0
300.489,99.045,192.875,0
268.143,101.817,193.922,502
249.864,102.856,202.999,960
245.137,102.837,202.895,568
248.872,102.545,204.267,567
243.766,102.815,201.926,571
291.46,100.098,199.065,0
244.039,102.799,202.973,898
265.318,102.293,209.238,159
287.805,100.328,191.293,108
264.586,101.817,215.432,996
257.012,102.625,203.995,95
271.584,104.278,190.519,20
239.262,105.954,171.832,992
272.541,103.038,204.463,239
273.43,103.05,202.969,371
272.829,103.076,202.233,392
253.878,103.372,195.006,691
236.504,102.518,198.542,869
231.279,102.336,196.871,935
254.154,101.996,203.924,634
229.672,102.277,196.805,946
229.709,102.275,196.924,992
252.892,101.887,206.74,203
294.166,99.71,290.401,0
294.139,99.551,290.771,0
294.108,99.447,290.969,0
294.047,99.298,291.077,0
294.017,99.223,291.093,0
293.988,99.156,291.092,0
293.959,99.096,291.085,0
293.933,99.044,291.087,0
293.908,98.995,291.057,0
293.882,98.95,291.038,0
293.86,98.907,291.032,0
293.838,98.869,291.067,0
293.818,98.831,290.997,0
293.8,98.795,290.972,0
293.999,98.771,291.253,0
294.909,98.76,292.192,0
295.855,98.737,293.126,0
123.515,41.171,120.794,0
0.0,0.0,2.752,0
302.422,98.635,300.921,0
302.186,98.568,294.278,0
292.539,99.357,195.671,0
294.038,98.47,190.522,0
293.891,98.402,187.96,0
297.452,98.466,186.719,0
301.759,98.449,186.286,0
298.578,98.951,187.696,0
301.479,98.488,184.022,0
303.002,98.453,184.005,0
303.082,98.441,183.917,0
234.562,101.431,176.474,417
255.206,101.904,202.517,550
240.904,102.059,197.371,206
264.889,100.606,196.714,188
239.366,102.176,195.235,892
238.989,102.104,196.567,944
247.278,101.478,208.005,902
243.961,101.524,206.832,426
255.024,101.332,213.239,421
242.193,101.558,206.781,891
250.889,101.435,210.942,478
240.948,101.526,206.442,972
240.356,101.529,206.042,988
240.374,101.493,206.055,992
240.103,101.488,205.83,999
241.912,101.358,207.516,985
241.372,101.353,207.435,989
241.231,101.357,207.541,984
234.607,98.497,201.057,987
241.641,101.355,208.048,990
241.802,101.333,208.165,992
241.841,101.319,208.256,988
242.329,101.3,208.422,964
241.791,101.297,208.269,978
241.539,101.283,208.138,974
241.334,101.265,208.003,976
241.711,101.26,208.17,958
241.869,101.257,208.394,966
242.009,101.255,208.657,960
242.146,101.255,208.83,964
242.116,101.257,208.873,955
242.214,101.257,208.979,952
242.466,101.247,209.121,950
242.151,101.243,209.013,957
242.361,101.23,209.137,959
242.369,101.221,209.143,961
242.343,101.213,209.266,960
242.399,101.206,209.277,956
242.462,101.199,209.35,955
242.522,101.192,209.411,956
242.317,101.189,209.37,957
242.05,101.186,209.348,965
242.014,101.181,209.326,973
241.871,101.178,209.259,972
241.816,101.173,209.279,961
241.74,101.168,209.254,963
241.777,101.159,209.316,963
241.761,101.152,209.316,961
241.551,101.15,209.245,962
241.817,101.146,209.499,978
241.968,101.14,209.721,980
241.868,101.13,209.688,966
241.795,101.117,209.666,964
241.795,101.109,209.631,961
241.924,101.109,209.794,952
242.16,101.109,210.032,953
242.325,101.098,210.127,959
242.206,101.088,210.061,964
242.091,101.079,209.966,964
242.066,101.07,209.882,967
242.397,101.066,210.152,956
244.244,101.041,210.853,913
242.732,101.061,210.38,959
248.29,100.994,212.554,711
244.2,101.022,210.969,923
242.664,101.041,210.372,944
242.269,101.029,210.165,951
242.287,101.012,210.178,952
242.297,101.02,210.169,946
242.268,101.027,210.144,944
242.454,101.022,210.289,936
242.26,101.004,210.149,940
242.472,101.001,210.338,937
242.573,101.004,210.483,940
242.832,100.994,210.711,941
242.961,100.985,210.727,926
249.733,100.967,211.77,43
259.16,100.772,217.926,187
243.204,101.02,210.201,512
251.075,100.928,213.862,540
243.694,100.993,210.404,537
250.76,100.887,213.457,504
242.8,101.046,209.064,446
255.387,100.84,215.103,294
241.856,101.072,208.963,923
241.144,101.046,208.748,928
245.559,101.021,211.83,90
293.906,99.342,203.912,0
249.484,100.927,210.501,613
240.045,101.126,207.434,991
241.046,101.045,208.501,954
248.651,100.971,210.931,438
240.124,101.105,207.078,885
240.508,101.065,207.549,919
244.183,101.018,209.17,594
243.021,101.053,208.536,909
240.42,101.098,207.38,971
241.712,101.076,208.002,920
242.67,101.081,208.546,879
253.093,100.947,212.492,474
241.902,101.141,207.929,982
242.864,101.11,208.554,463
298.422,98.886,201.519,0
261.572,100.808,216.583,94
243.227,101.145,206.747,934
242.803,101.204,213.682,963
242.411,101.157,208.047,999
247.821,101.048,210.003,898
242.612,100.989,210.042,977
247.075,100.91,211.349,882
242.724,100.979,210.396,945
243.156,100.98,210.752,946
243.305,100.98,210.945,945
243.461,100.976,211.11,943
243.831,100.962,211.454,949
243.937,100.96,211.603,946
244.093,100.954,211.74,941
244.44,100.941,212.056,937
244.497,100.937,212.132,939
244.529,100.934,212.168,934
244.601,100.929,212.274,935
244.681,100.926,212.308,938
244.731,100.921,212.384,936
223.558,92.011,189.066,643
96.609,39.769,62.578,845
245.033,100.911,212.836,866
249.858,100.842,214.579,706
244.794,100.883,212.228,871
244.152,100.902,211.888,886
244.166,100.884,211.817,899
244.237,100.882,211.934,897
243.668,100.859,211.447,904
243.106,100.815,210.686,889
241.724,100.825,209.775,886
242.416,100.822,210.253,875
242.623,100.827,210.551,877
242.965,100.833,210.939,875
243.256,100.844,211.195,876
244.796,100.832,211.806,851
243.834,100.849,211.593,892
244.003,100.851,211.759,893
244.19,100.852,211.945,894
244.34,100.856,212.051,896
244.34,100.862,212.048,899
244.562,100.861,212.082,880
245.356,100.838,212.392,886
244.726,100.799,211.748,889
243.797,100.81,211.557,874
243.578,100.838,211.48,863
244.365,100.826,212.154,883
244.347,100.816,212.136,796
244.443,100.813,212.219,826
244.605,100.812,212.409,834
244.557,100.809,212.348,847
244.59,100.805,212.431,852
244.763,100.798,212.545,852
244.659,100.795,212.486,861
244.811,100.79,212.585,877
244.7,100.781,212.597,878
244.596,100.77,212.501,879
244.728,100.769,212.631,876
245.403,100.773,213.365,788
251.893,100.677,216.344,421
248.803,100.771,217.708,76
249.586,100.708,213.82,696
246.37,100.809,214.279,567
250.013,100.694,214.966,762
244.792,100.779,212.245,822
245.238,100.812,212.486,825
245.367,100.771,212.618,843
244.672,100.772,212.24,864
244.962,100.775,212.419,866
245.025,100.772,212.539,876
244.332,100.743,211.861,892
250.103,100.653,214.063,584
244.463,100.731,211.978,949
211.486,87.025,178.945,852
245.381,100.709,212.699,858
245.329,100.725,212.828,868
245.711,100.73,213.059,850
245.445,100.707,212.957,873
245.662,100.717,213.142,860
245.668,100.716,213.172,863
245.647,100.714,213.263,837
245.721,100.71,213.331,828
245.73,100.706,213.365,824
245.809,100.698,213.444,823
245.902,100.69,213.552,818
245.868,100.683,213.526,819
245.819,100.674,213.513,817
262.985,100.454,220.806,106
248.252,100.656,215.135,746
246.418,100.217,213.859,771
246.838,100.563,214.459,695
246.446,100.653,214.251,776
245.998,100.67,213.726,780
260.622,100.653,229.547,7
268.554,100.389,223.794,66
246.952,100.678,213.293,670
248.48,100.658,216.258,325
298.169,99.245,297.589,0
298.163,98.971,297.68,0
255.752,100.566,216.948,319
245.314,100.686,212.589,737
244.929,100.697,212.595,770
244.83,100.699,212.358,777
244.723,100.726,212.184,788
245.21,100.696,212.733,783
245.34,100.684,212.948,776
245.268,100.684,212.795,777
245.591,100.678,212.813,765
245.765,100.659,212.825,758
245.189,100.656,212.737,765
245.258,100.644,212.95,769
245.866,100.624,213.633,764
246.128,100.614,213.843,778
246.329,100.604,214.142,766
246.506,100.595,214.274,768
246.699,100.586,214.459,795
246.797,100.581,214.582,783
246.941,100.57,214.823,769
246.97,100.559,214.819,776
247.075,100.545,215.033,762
247.211,100.535,215.209,760
247.279,100.533,215.282,756
247.43,100.525,215.42,751
247.275,100.388,215.147,813
247.081,100.171,214.957,702
247.6,100.506,215.627,705
247.651,100.5,215.675,715
247.462,100.497,215.603,720
247.564,100.494,215.672,721
248.042,100.482,215.85,749
247.881,100.479,215.848,755
248.013,100.474,216.037,760
248.047,100.466,216.132,774
248.072,100.458,216.052,768
247.963,100.453,216.098,764
247.974,100.453,216.07,760
247.953,100.454,216.036,765
247.925,100.453,216.072,749
247.883,100.452,216.056,738
248.278,100.449,216.549,587
260.187,100.303,222.393,218
268.894,100.191,225.188,28
249.593,100.421,216.276,546
254.877,100.371,218.882,479
248.325,100.424,215.836,628
250.017,100.386,217.111,284
256.749,100.338,220.071,327
250.638,100.437,217.027,655
250.524,100.413,216.809,575
248.052,100.411,215.63,626
247.718,100.46,215.234,656
247.644,100.487,215.152,660
247.787,100.484,215.324,662
186.941,73.569,150.836,492
0.0,0.0,32.239,799
135.626,54.76,103.14,666
247.959,100.159,215.482,681
248.577,100.42,216.14,681
248.572,100.424,216.135,711
248.774,100.414,216.342,708
248.957,100.397,216.537,706
248.933,100.383,216.466,714
248.909,100.368,216.51,718
249.032,100.361,216.633,714
249.163,100.353,216.779,710
249.324,100.347,216.935,702
249.468,100.34,217.109,704
250.389,100.338,218.055,312
272.77,100.103,226.921,45
250.801,100.311,217.765,616
249.915,100.312,217.709,672
249.584,100.306,217.298,683
249.859,100.295,217.59,681
249.686,100.324,217.375,692
249.751,100.336,217.416,685
249.934,100.323,217.707,680
249.798,100.311,217.634,692
249.522,100.3,217.438,679
249.572,100.3,217.436,687
249.613,100.3,217.473,687
249.629,100.295,217.437,686
249.592,100.286,217.447,688
249.713,100.279,217.542,686
250.213,100.271,218.139,675
297.372,99.437,294.984,0
296.286,98.992,294.669,0
262.407,100.16,222.996,194
249.526,100.234,217.219,634
249.731,100.243,217.689,678
251.692,100.239,217.467,11
270.483,99.911,226.037,6
249.555,100.193,216.827,565
248.603,100.242,216.945,679
257.22,100.214,218.94,648
249.771,100.23,217.184,624
249.218,100.259,216.939,671
249.247,100.286,216.917,662
249.362,100.273,217.043,660
249.304,100.262,217.117,673
249.578,100.255,217.105,707
249.268,100.254,216.947,699
248.99,100.246,216.69,707
249.344,100.235,217.046,714
249.484,100.226,217.2,722
249.633,100.22,217.356,702
249.769,100.21,217.531,701
249.934,100.203,217.703,688
250.357,100.189,218.153,705
250.568,100.179,218.327,706
250.725,100.179,218.429,715
250.912,100.175,218.628,705
250.979,100.169,218.744,700
251.083,100.163,218.85,700
251.126,100.158,218.937,702
250.218,99.432,218.031,702
251.225,100.149,219.057,701
251.378,100.149,219.211,696
251.492,100.147,219.33,699
251.46,100.14,219.314,700
251.503,100.136,219.368,645
251.399,100.128,219.297,643
251.43,100.125,219.356,623
251.944,100.119,219.419,609
257.077,100.05,222.541,321
252.038,100.092,220.055,577
252.075,100.108,220.09,606
258.296,100.026,223.345,309
257.169,100.093,223.041,37
298.549,98.947,296.895,0
263.68,100.016,225.16,56
255.553,100.092,221.419,112
256.821,100.029,222.156,461
255.865,100.075,221.584,553
252.114,100.099,219.437,627
251.896,100.096,219.646,649
251.594,100.158,219.41,629
251.798,100.176,219.551,628
257.211,100.107,222.053,388
252.79,100.138,220.301,589
252.075,100.144,219.856,633
252.114,100.148,219.922,629
252.064,100.135,219.886,628
252.105,100.13,219.904,647
252.743,100.127,220.031,535
260.52,100.032,223.327,263
252.879,100.086,220.432,615
252.757,100.102,220.513,628
252.658,100.085,220.506,627
257.345,100.026,222.349,530
253.116,100.077,220.569,604
252.686,100.089,220.549,632
252.506,100.097,220.51,619
253.69,100.084,221.113,359
268.097,99.917,228.106,33
254.447,100.05,221.395,523
252.579,99.876,220.447,621
252.471,100.039,220.295,648
252.13,100.014,219.983,632
252.116,100.038,219.96,633
252.08,100.055,219.89,631
252.019,100.053,219.878,628
252.095,100.036,220.033,634
252.145,100.021,220.099,618
251.973,100.017,220.094,601
252.177,100.015,220.243,604
252.48,100.007,220.259,619
252.247,100.011,220.267,594
252.425,100.026,220.563,569
252.627,100.036,220.711,580
252.752,100.044,220.793,571
252.919,100.055,220.941,597
253.101,100.064,221.08,624
253.206,100.072,221.184,595
253.354,100.078,221.286,652
253.445,100.083,221.397,528
253.646,100.089,221.588,526
253.656,100.095,221.645,556
254.372,100.092,221.677,241
261.371,100.017,224.809,416
254.325,100.038,221.906,564
254.37,100.08,221.97,579
253.949,100.036,221.578,581
253.701,100.041,221.4,578
253.355,100.063,220.985,580
256.164,100.03,222.752,195
260.07,99.98,223.394,507
252.357,99.993,220.2,563
258.663,99.964,222.964,299
254.438,99.998,220.963,308
258.228,99.927,221.878,434
252.851,100.032,220.195,597
252.768,100.059,220.134,608
252.729,100.044,220.342,601
253.253,100.044,220.607,610
253.374,100.061,220.709,617
259.434,100.002,223.687,332
253.684,100.061,220.853,597
253.672,100.068,221.102,625
253.756,100.059,221.188,631
253.513,100.033,220.981,641
253.213,100.011,220.828,629
253.078,100.0,220.725,632
252.351,99.169,220.011,616
253.448,100.0,221.127,615
253.611,99.999,221.327,610
253.838,99.993,221.528,617
253.981,99.989,221.677,601
254.083,99.98,221.719,601
253.791,99.972,221.653,616
253.713,99.963,221.591,605
253.86,99.959,221.69,609
254.066,99.959,221.904,613
254.222,99.959,222.034,595
254.331,99.959,222.223,591
254.484,99.959,222.307,595
254.604,99.959,222.357,535
254.73,99.959,222.55,530
255.23,99.955,222.768,527
254.872,99.96,222.667,544
254.767,99.958,222.625,543
254.762,99.953,222.625,544
254.809,99.95,222.697,539
255.083,99.95,222.795,542
255.139,99.948,222.822,535
254.68,99.952,222.836,539
255.368,99.949,223.173,548
255.33,99.953,223.08,541
259.884,99.906,225.015,303
258.315,99.921,224.816,432
257.298,99.922,225.831,107
276.315,99.697,231.529,10
258.184,99.917,224.464,487
261.342,99.867,226.046,165
260.621,99.885,225.114,401
268.293,99.816,228.142,141
255.795,99.932,223.303,487
255.801,99.971,223.416,531
255.781,99.996,223.354,528
255.697,100.0,223.312,530
255.81,100.002,223.453,532
255.896,100.013,223.585,539
255.934,100.023,223.586,539
256.697,100.028,224.196,401
260.684,99.985,225.575,428
255.671,100.006,223.432,544
255.926,100.024,223.536,574
261.779,99.956,226.0,294
255.917,99.988,223.4,586
256.133,100.004,223.677,585
256.171,100.008,223.684,577
256.281,100.0,223.787,585
256.424,100.0,223.931,578
255.866,99.736,223.461,577
256.676,100.009,224.209,584
256.746,100.012,224.272,578
256.841,100.014,224.43,579
256.913,100.014,224.479,575
256.307,100.019,224.315,575
256.045,100.03,224.437,555
256.261,100.03,224.69,581
256.392,100.03,224.811,714
256.345,100.03,224.707,590
256.493,100.03,224.908,584
256.616,100.02,224.947,585
256.707,100.018,225.021,583
256.812,100.018,225.163,555
256.966,100.018,225.307,539
257.111,100.018,225.472,533
257.399,100.017,225.643,530
257.39,100.022,225.771,529
257.54,100.029,226.022,524
257.712,100.032,226.226,544
257.928,100.039,226.41,536
258.96,100.033,226.778,534
260.699,100.019,227.126,263
302.269,99.078,230.448,0
272.112,99.924,232.38,107
258.478,99.977,226.651,469
257.484,99.926,225.994,479
256.336,99.905,225.124,481
254.712,99.854,223.942,487
254.794,99.843,224.157,456
255.722,99.863,224.703,450
255.773,99.901,224.774,456
255.486,99.927,224.918,456
255.659,99.938,225.03,451
255.822,99.952,225.148,454
255.95,99.965,225.265,454
256.512,100.002,225.642,459
257.264,100.046,226.251,464
257.939,100.08,226.718,468
258.217,100.101,226.885,470
258.414,100.11,226.992,448
258.503,100.119,226.981,449
257.568,99.352,226.043,416
258.734,100.125,227.18,418
258.889,100.119,227.302,421
259.013,100.119,227.417,429
259.133,100.119,227.544,431
265.382,100.051,229.578,326
259.452,100.103,227.711,412
259.469,100.092,227.866,422
259.602,100.093,227.947,445
259.669,100.083,228.026,445
259.744,100.076,228.135,449
259.796,100.069,228.264,452
259.92,100.069,228.42,510
260.003,100.069,228.52,451
260.026,100.063,228.524,453
260.037,100.06,228.486,452
260.09,100.051,228.575,503
260.123,100.048,228.64,495
260.135,100.04,228.672,496
260.144,100.039,228.7,501
260.165,100.031,228.724,490
260.187,100.028,228.757,487
260.255,100.02,228.846,484
260.334,100.018,228.926,482
260.368,100.013,228.972,478
260.457,100.009,229.05,474
260.923,100.004,229.215,466
260.597,100.009,229.173,441
260.687,100.009,229.264,463
174.793,66.574,138.442,184
147.201,54.638,111.757,297
260.671,99.962,229.066,395
260.588,99.961,229.296,432
260.656,99.957,229.375,443
260.617,99.95,229.306,439
260.68,99.95,229.391,439
260.737,99.95,229.437,440
260.79,99.953,229.575,436
260.817,99.959,229.566,435
260.875,99.961,229.553,435
260.895,99.967,229.582,443
260.927,99.968,229.58,445
260.919,99.972,229.551,444
260.691,99.974,229.382,451
260.546,99.965,229.267,452
260.247,99.952,229.058,444
259.998,99.935,228.896,442
259.853,99.923,228.739,436
259.94,99.921,228.867,444
259.855,99.929,228.82,441
259.914,99.929,228.837,441
260.024,99.929,228.891,438
260.234,99.929,229.133,437
263.87,99.897,230.118,381
260.728,99.925,229.319,415
260.518,99.92,229.28,446
260.536,99.922,229.29,442
260.608,99.925,229.352,448
260.706,99.92,229.431,444
261.192,99.913,229.558,442
261.49,99.908,229.658,444
261.518,99.908,229.621,441
261.52,99.908,229.649,438
261.001,99.918,229.586,419
260.797,99.92,229.523,355
260.845,99.92,229.607,358
260.863,99.92,229.626,359
260.659,99.911,229.505,358
260.644,99.908,229.519,364
260.692,99.904,229.469,351
260.751,99.899,229.612,350
260.757,99.899,229.574,334
260.785,99.899,229.598,332
260.849,99.891,229.722,331
260.926,99.888,229.804,326
261.07,99.887,229.963,337
260.952,99.887,229.819,341
260.907,99.888,229.79,339
260.929,99.888,229.737,341
260.801,99.885,229.656,342
260.762,99.879,229.635,341
260.754,99.879,229.682,341
260.702,99.877,229.682,338
265.717,99.887,234.31,4
302.098,98.769,301.756,0
302.464,98.94,302.11,0
302.464,98.94,302.11,0
302.464,98.94,302.11,0
302.464,98.94,302.11,0
267.621,99.875,232.526,156
260.41,99.529,229.013,333
260.281,99.548,229.36,358
164.074,62.441,130.258,290
177.674,68.206,146.86,374
260.126,99.75,229.229,369
259.814,99.818,228.933,377
259.728,99.867,228.7,370
259.916,99.868,228.755,419
263.528,99.825,230.346,306
260.825,99.864,229.377,327
260.559,99.867,229.465,335
260.564,99.873,229.405,334
260.468,99.878,229.325,334
260.328,99.879,229.165,333
260.259,99.875,229.087,332
260.236,99.868,229.034,332
260.265,99.859,229.066,327
260.322,99.853,229.117,338
260.386,99.846,229.189,337
260.468,99.839,229.262,332
260.53,99.828,229.362,339
260.72,99.818,229.533,336
260.681,99.808,229.589,333
260.753,99.8,229.663,333
260.852,99.793,229.74,331
260.921,99.787,229.727,340
261.043,99.778,229.88,333
261.119,99.772,229.922,333
261.18,99.768,229.98,339
261.191,99.757,229.993,338
261.2,99.748,230.036,339
261.214,99.74,230.093,339
261.264,99.734,230.125,336
261.286,99.728,230.149,335
269.57,99.718,236.661,5
267.47,99.663,232.714,158
261.34,99.671,230.3,323
261.68,99.678,230.622,341
262.317,99.641,230.866,311
261.483,99.647,230.411,326
261.664,99.648,230.505,322
261.723,99.66,230.661,321
261.427,99.684,230.399,324
261.532,99.689,230.436,320
261.362,99.684,230.285,327
261.264,99.68,230.194,331
261.349,99.68,230.312,327
261.391,99.678,230.316,326
261.266,99.68,230.188,323
261.326,99.68,230.242,323
261.418,99.68,230.325,323
261.389,99.68,230.355,321
261.406,99.679,230.399,320
261.423,99.67,230.454,322
261.445,99.668,230.444,323
261.455,99.667,230.403,320
261.474,99.66,230.455,326
261.493,99.659,230.44,325
261.536,99.654,230.511,325
261.567,99.65,230.491,326
261.572,99.65,230.568,329
261.603,99.645,230.602,345
261.927,99.635,230.652,330
262.409,99.629,230.77,329
262.071,99.632,231.277,318
261.291,99.631,230.328,327
261.222,99.629,230.305,322
261.205,99.629,230.285,327
261.203,99.629,230.29,324
261.235,99.621,230.329,341
261.272,99.618,230.281,336
261.292,99.618,230.308,331
261.321,99.613,230.439,331
261.127,99.612,230.428,339
259.119,99.641,230.02,339
258.694,99.641,230.028,336
258.914,99.636,230.061,349
258.752,99.638,230.106,363
258.818,99.637,230.179,364
258.987,99.629,230.293,359
